it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	
214000	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.20747092774129952	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	0.21260032265983039	1.2479130839774686	1.2479130839774686	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.14598840881491479	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	0.214516159939796	-1.040442156236169	-1.040442156236169	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	0.061482518926384733	-0.0070452321984964816	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098	-0.0019158372799656098
215000	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	0.22895962093569799	1.1400033079641825	1.1400033079641825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.15135832959035825	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	0.18358024990909727	-0.91104368702848448	-0.91104368702848448	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.077601291345339746	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723	0.045379371026600723
216000	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	0.20797013865553551	1.16289573948822	1.16289573948822	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.14021726391779951	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	0.1367184004940469	-0.95492560083268452	-0.95492560083268452	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.067752874737736002	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609	0.071251738161488609
217000	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	0.2161019779327584	1.5672551997029633	1.5672551997029633	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.12577179360913443	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	0.16403492847396867	-1.3511532217702049	-1.3511532217702049	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.090330184323623969	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733	0.052067049458789733
218000	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21653919772363595	0.21766605227065008	0.21766605227065008	0.21766605227065008	0.21766605227065008	0.21766605227065008	0.21766605227065008	0.21766605227065008	0.21766605227065008	0.21766605227065008	1.6005373263326668	1.6005373263326668	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.14043199878297333	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	0.18204511771093146	-1.3839981286090308	-1.3839981286090308	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.076107198940662618	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.034494080012704487	0.035620934559718626	0.035620934559718626	0.035620934559718626	0.035620934559718626	0.035620934559718626	0.035620934559718626	0.035620934559718626	0.035620934559718626	0.035620934559718626
219000	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.21084892254625923	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	0.15687087981738135	1.2163386586993452	1.2163386586993452	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.16774909738570834	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	0.14968541352690795	-1.0054897361530859	-1.0054897361530859	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.043099825160550886	0.061163509019351275	0.061163509019351275	0.061163509019351275	0.061163509019351275	0.061163509019351275	0.061163509019351275	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968	0.0071854662904733968
220000	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	0.2358570759766177	1.3530986715095983	1.3530986715095983	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.15816635853806713	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	0.18319170452943226	-1.1172415955329806	-1.1172415955329806	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.077690717438550577	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444	0.052665371447185444
221000	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.20419582107181558	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	0.19518471924098757	1.2707546586391294	1.2707546586391294	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.17004275124170493	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	0.20768394907877941	-1.0665588375673138	-1.0665588375673138	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	0.034153069830110655	-0.0034881280069638254	-0.0034881280069638254	-0.0034881280069638254	-0.0034881280069638254	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836	-0.012499229837791836
222000	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	0.2485785201989624	1.287991624443285	1.287991624443285	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15639508999943866	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	0.15384967035198782	-1.0394131042443226	-1.0394131042443226	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.092183430199523742	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578	0.094728849846974578
223000	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21563385013615305	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	0.21502682828166517	1.2050212840515886	1.2050212840515886	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.16288239838602758	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	0.18988273607921582	-0.9893874339154356	-0.9893874339154356	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.052751451750125466	0.025751114056937224	0.025751114056937224	0.025751114056937224	0.025751114056937224	0.025751114056937224	0.025751114056937224	0.025751114056937224	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342	0.025144092202449342
